rate_hits,cycles_leak,cycles_decode,total_time
1,1729.57,94513.8,0.0107104
1,1710.49,94519.6,0.010709
1,1709.95,94588.8,0.0107166
1,1712.14,94579.2,0.0107152
1,1719.87,94545.2,0.0107123
1,1711.57,94514.6,0.0107079
1,1708.78,94478.4,0.0107042
1,1705.66,94506.5,0.0107069
1,1745.05,94609,0.0107229
1,1710.64,94482.2,0.0107048
1,1706.91,94515.9,0.0107081
1,1719.93,94508.7,0.0107082
1,1713.64,94406.1,0.0106967
1,1711.1,94406.7,0.0106968
1,1722.43,94420,0.0106987
1,1723.73,94354.9,0.0106913
1,1709.58,94440.5,0.0107001
0,1782.8,94379.9,0.0107009
1,1714.2,94353.3,0.0106903
1,1724.88,94383.3,0.0106952
1,1714.17,94399.6,0.010696
1,1713.31,94362.8,0.0106919
1,1708.89,94416.9,0.0106974
1,1717.02,94451.7,0.0107015
1,1713.95,94476.3,0.0107039
1,1722.51,94495,0.0107075
1,1723.66,94453.3,0.0107024
1,1720.35,94488.1,0.0107064
1,1725.03,94454.2,0.0107026
1,1713.55,94377.3,0.0106935
1,1710.94,94454.1,0.0107017
1,1718.44,94450.5,0.0107015
1,1728.7,94408.1,0.0106987
1,1719.56,94380.8,0.0106939
1,1764.25,94471.8,0.01071
1,1712.87,94443.5,0.0107008
1,1711.79,94457.6,0.0107022
1,1716.61,94389.9,0.0106946
1,1715.47,94392.1,0.0106947
1,1712.47,94413.7,0.0106974
1,1721.93,94473.1,0.0107044
1,1721.46,94469.1,0.0107038
1,1734.8,94544.5,0.0107138
