rate_hits,cycles_leak,cycles_decode,total_time
0.91,1718.65,48669.1,0.00561467
0,1707.81,48674.3,0.00561454
1,1715.11,48671.9,0.00561458
0.88,1713.02,48671.9,0.00561433
0,1710.67,48667.7,0.00561361
1,1720.75,48670,0.00561491
0,1752.37,48673.3,0.00561883
1,1726.01,48672.6,0.00561575
1,1709.97,48673.6,0.00561464
1,1712.38,48672.8,0.00561437
1,1708.49,48673.1,0.00561395
0.02,1769.63,48674.1,0.00562087
0.99,1713.46,48673.2,0.00561446
1,1706.29,48676.8,0.00561408
0.98,1729.83,48844.2,0.00563591
1,1714.9,48673.9,0.0056154
1,1709.99,48674.1,0.00561451
0.98,1715.13,48672.5,0.00561453
0.99,1709.04,48657.9,0.00561245
0.01,1715.63,48673.8,0.00561477
1,1713.21,48673,0.00561443
0.02,1712.77,48669.9,0.00561476
1,1719.94,48678.3,0.00561591
1,1734.86,48675,0.00561764
0.02,1728.74,48672.2,0.0056162
1,1714.12,48676.2,0.00561548
1,1704.32,48675.8,0.00561382
1,1710.95,48671.2,0.00561504
1,1713.39,48672.2,0.00561443
0.96,1761.38,49333.4,0.00569356
1,1727.93,48671.9,0.00561594
1,1713.62,48666.9,0.00561385
1,1720.96,48668.8,0.00561481
0.99,1720.83,48669.5,0.00561484
1,1712.87,48671.1,0.00561415
0,1765.22,48670.1,0.00561994
0,1709.54,48665.1,0.0056135
0,1715.36,48669.6,0.00561427
1,1718.6,48676.3,0.00561547
1,1714.13,48664.1,0.0056136
0.99,1726.37,48674.9,0.00561667
0.01,1722.19,48668.8,0.00561565
1,1719.61,48672.9,0.00561512
0.9,1719.7,48667.3,0.00561491
0.62,1730.25,48861.4,0.00563793
1,1732.08,48669.5,0.00561619
1,1724.82,48672.9,0.00561575
1,1712.46,48671.1,0.00561418
0.86,1709.28,48669.9,0.00561403
1,1719.72,48666.6,0.00561486
1,1708.44,48654.8,0.00561218
0.86,1712.56,48666.3,0.00561357
0,1720.37,48672.9,0.00561528
0.84,1712.22,48664.9,0.00561397
1,1740.41,48671.6,0.0056172
0.99,1716.8,48668.6,0.00561429
1,1713.98,48667.8,0.00561432
1,1713.86,48670.8,0.00561474
0,1719.45,48672,0.00561563
0.54,1740.29,48851.1,0.00563729
1,1708.38,48663.6,0.00561303
0.01,1708.64,48676.7,0.00561485
0,1709.35,48667.8,0.00561368
0.02,1717.5,48668.4,0.00561474
0.96,1704.1,48662.6,0.00561326
0.98,1718.84,48670.1,0.00561533
1,1713.69,48657,0.00561295
1,1715.4,48670.4,0.00561438
1,1717.61,48672.6,0.00561545
0.02,1709.95,48670.9,0.00561429
0.83,1705.54,48671,0.00561378
1,1720.6,48671.9,0.00561511
1,1709.05,48669.6,0.00561409
1,1712.24,48670.8,0.0056148
0.91,1796.91,49361,0.00570061
1,1708.79,48669,0.00561347
1,1727.97,48671.4,0.00561578
0,1707.19,48671.2,0.00561403
1,1709.66,48675.8,0.00561439
1,1713.95,48672.3,0.00561439
1,1713.04,48668,0.0056143
1,1715.66,48671.6,0.00561523
1,1705.59,48675,0.00561425
1,1728.52,48667.4,0.00561536
1,1717.96,48670,0.00561457
0,1713.36,48671.8,0.00561463
0.9,1730.66,48669.5,0.00561592
1,1724.19,48669,0.00561516
0.01,1712.54,48670.8,0.00561477
0.71,1732.12,48851.7,0.00563658
0,1714.11,48668.9,0.00561466
1,1713.48,48677.4,0.00561512
1,1722.4,48674.6,0.00561575
0.53,1714.04,48671.6,0.00561434
1,1711.17,48673.3,0.0056142
0.88,1736.84,48670.6,0.00561674
0.84,1708.34,48668.7,0.00561393
0.01,1712.01,48673,0.00561465
1,1750.59,48673.6,0.00561872
1,1713.91,48670.1,0.00561421
1,1718.55,48664.4,0.00561408
0,1771.36,48671.4,0.00562079
0.02,1717.68,48665.5,0.0056141
0.02,1710.89,48658.1,0.00561346
0.99,1738.21,48848.9,0.00563684
1,1729.46,48668.6,0.00561567
0.01,1714.51,48670.8,0.00561434
1,1706.19,48655.4,0.00561176
