rate_hits,cycles_leak,cycles_decode,total_time
0,1583.31,48685.1,0.0056007
0.01,1597.68,48690.6,0.00560285
0.02,1583.01,48683.9,0.0056005
0.01,1587.15,48685.8,0.00560118
0,1584.78,48687.8,0.00560137
0,1584,48683.7,0.00560059
0.01,1582.49,48682.1,0.00560026
0,1601.67,48899,0.00562705
0,1578.3,48686.8,0.00560059
0,1596.34,48695.6,0.00560328
0.01,1590.44,48688.4,0.00560184
0.01,1591.84,48684.2,0.00560153
0,1578.33,48687.4,0.00560084
0.01,1590.86,48693.1,0.00560246
0,1582.8,48680.8,0.00560041
0,1579.88,48682.3,0.00560028
0,1576.83,48674,0.00560033
0,1581.62,48681.5,0.0056001
0,1587.86,48676.6,0.00560023
0,1577.82,48683.4,0.00560036
0,1582.56,48683.2,0.00560043
0,1581.01,48678.5,0.00559993
0,1610.22,48913.2,0.0056293
0,1581.03,48686.5,0.00560092
0.02,1586.82,48690.3,0.00560167
0,1585.6,48675,0.00559982
0,1583.05,48684.2,0.00560107
0,1595.28,48685.3,0.00560207
0,1580.65,48687,0.00560105
0.01,1585.2,48681.6,0.00560054
0,1583.27,48682.2,0.0056004
0.01,1585.84,48687,0.00560158
0,1587.61,48687.5,0.00560184
0,1583.22,48682,0.00560035
0,1579.28,48686.3,0.005601
0,1582.66,48680.7,0.00560125
0,1591.17,48688.4,0.00560199
0,1642.73,49125.7,0.00565639
0.02,1586.76,48686.7,0.00560121
0,1585.18,48696.1,0.00560212
0,1596.95,48692.9,0.00560316
0,1585.37,48679.6,0.00560031
0.02,1594.63,48681.6,0.00560148
0,1578.91,48676.8,0.00559981
0.01,1590.48,48691.9,0.00560233
0,1595.04,48679,0.00560123
0,1585.6,48681.5,0.00560053
0.03,1577.01,48689.1,0.00560092
0,1595.63,48685.7,0.00560218
0,1598.06,48683.4,0.00560206
0,1580.68,48680.3,0.00560019
0,1583.75,48685,0.00560106
0.01,1621.91,48933.3,0.00563276
0.01,1580.33,48672.4,0.00559967
0,1590.78,48691.7,0.00560219
0,1578.37,48682.9,0.00560062
0.02,1586.43,48685.3,0.00560114
0,1581.25,48678.5,0.00560026
0.01,1588.44,48686.1,0.00560134
0.01,1580.95,48681.8,0.00560045
0.01,1591.94,48689.5,0.00560223
0,1593.73,48686.1,0.0056019
