rate_hits,cycles_leak,cycles_decode,total_time
0,1272.04,48728.2,0.0129695
0.01,1217.48,48733.7,0.012964
0.1,1238.46,48825.7,0.0129896
0.01,1226.23,48735.4,0.0129664
0,1216.43,48731.4,0.0129644
0,1231.41,48732.4,0.012966
0,1204.11,48730.3,0.0129621
0.02,1210.66,48726.8,0.0129631
0,1207.23,48723.5,0.0129631
0,1235.01,48908.4,0.0130115
0,1213.84,48737.4,0.0129644
0.05,1231.2,48731.6,0.0129667
0,1224.79,48726.4,0.0129649
0.02,1209.18,48733.5,0.0129644
0.02,1211.99,48733.6,0.0129643
0,1210.05,48740.2,0.0129649
0.02,1221.75,48736.5,0.0129641
0,1232.74,48732.5,0.0129669
0.01,1222.84,48733.7,0.012965
0.06,1229.14,48719.6,0.0129637
0.04,1205.31,48735.9,0.0129628
0,1203.23,48737.1,0.012963
0,1233.15,48725.8,0.0129642
0.01,1227,48736.6,0.0129668
0.03,1211.62,48802,0.0129822
0,1206.96,48734.1,0.0129641
0,1226.73,48735.5,0.0129656
0.07,1219.61,48724.5,0.0129639
0.02,1240.52,48720,0.0129648
0.01,1210.78,48736,0.0129648
0.04,1229.91,48760.5,0.0129691
0.1,1225.54,48990,0.013027
0.08,1209.98,48725.5,0.0129622
0,1238.02,48725.2,0.0129663
0.09,1216.24,48729.9,0.0129642
0.05,1199.93,48738.2,0.0129634
0,1205.66,48738.7,0.0129644
0.01,1220.01,48745.1,0.0129651
0,1233.17,48814.8,0.0129857
0,1221.44,48741.4,0.0129667
0.04,1224.64,48737.3,0.0129665
0,1239.43,48735.6,0.012967
0.02,1217.82,48728.6,0.0129642
0.01,1206.42,48728.3,0.0129623
0,1220.68,48735,0.012966
0.03,1228.36,48824.3,0.0129864
0.02,1225.13,48733.4,0.0129662
0,1209.56,48736.9,0.0129629
0,1219.43,48733.8,0.0129645
0.02,1214.64,48735,0.0129646
0,1218.79,48743.9,0.0129658
0,1203.59,48737.7,0.0129628
0,1238.57,48908,0.0130112
0.03,1207.45,48729.3,0.0129626
0.03,1226.28,48727.2,0.012965
0.01,1224.83,48731.5,0.0129638
0.08,1212.58,48738.9,0.0129645
0.03,1215.56,48736.4,0.0129642
0,1238.35,48729,0.012966
0.02,1212.65,48834.5,0.0129881
0,1204.82,48733.5,0.0129627
0.05,1218.43,48744.9,0.012967
0,1216.28,48735.2,0.0129654
0,1242.88,48736.3,0.0129666
0,1202.91,48730.2,0.0129623
0.01,1207.5,48737.1,0.0129643
0,1241.36,48816.5,0.0129912
0,1218.2,48736.8,0.0129646
0.05,1203.77,48715.1,0.0129607
0.06,1229.85,48740.2,0.012966
0.01,1218.4,48728.9,0.0129641
0.02,1213.16,48745.4,0.0129656
0.01,1240.71,48742.9,0.0129688
0,1238.13,48738.2,0.0129668
0.09,1234.08,48930.9,0.0130497
0.05,1227.84,48735.2,0.0129669
0,1210.29,48739.3,0.0129643
0.14,1216.47,48742.2,0.0129655
0.08,1211.78,48739.2,0.0129642
0.07,1216.51,48729.9,0.0129636
0.03,1213.32,48739.1,0.0129642
0,1222.17,48831.5,0.0129885
0.01,1226.56,48731.4,0.012965
0.03,1208.13,48741.7,0.0129653
0.03,1230.48,48735.8,0.0129676
0,1216.52,48733.8,0.0129654
0.01,1203.09,48738.7,0.0129635
0,1231.37,48740.7,0.0129672
0,1207.65,48813.9,0.0129824
0,1211.76,48733.4,0.0129639
0.02,1222.75,48737.8,0.0129658
0.12,1243.25,48721.4,0.0129663
0,1238.17,48743.1,0.0129689
0,1227.55,48732.5,0.0129646
0.01,1220.68,48732.9,0.0129655
0.08,1227.31,48980.1,0.0130163
0.02,1213.83,48740.9,0.0129655
0,1209.04,48741.6,0.0129645
0,1221.23,48731.7,0.0129651
0,1202.62,48737,0.0129631
0,1202.9,48733,0.0129635
0,1202.86,48740.9,0.0129646
0.08,1236.8,48825,0.0129892
0,1211.97,48743.8,0.0129668
0.07,1214.24,48733.2,0.0129629
0,1211.79,48738.6,0.0129652
0.04,1236.52,48739.8,0.012968
0.12,1205.97,48741.4,0.0129641
0.06,1238.38,48738.2,0.0129685
0.03,1209.48,48813.7,0.0129837
0,1213.18,48738.8,0.0129655
0.04,1210.41,48741.2,0.0129657
0,1219.87,48742.3,0.012966
0,1225.37,48737.7,0.0129657
0.12,1222.49,48729,0.0129644
0,1251.51,48725.3,0.0129684
0.01,1261.04,48977.2,0.0130387
0.05,1208.97,48723.6,0.0129644
0,1224.59,48739.2,0.012966
0,1219.86,48736.1,0.0129649
0.03,1235.52,48722.7,0.0129656
0.07,1207.07,48750.4,0.0129657
0,1220.95,48739.2,0.0129647
0.12,1209.87,48815.5,0.0129861
0,1207.79,48761.9,0.0129676
0.02,1233.12,48734.8,0.0129664
0.11,1213.31,48738.3,0.0129652
0.03,1205.65,48738.6,0.0129638
0.02,1208.8,48744.9,0.0129659
0,1219.8,48734.7,0.0129665
0,1230.26,48740.4,0.0129688
0,1226.18,48835.6,0.0129885
0.03,1212.98,48733.8,0.0129641
0.02,1217.58,48737.4,0.0129651
0,1207.28,48735.1,0.0129643
0,1217.73,48737.7,0.0129641
0,1199.93,48735.5,0.0129614
0,1208.99,48740.4,0.0129644
0.01,1230.66,48902.3,0.0130099
0.13,1220.69,48732.4,0.0129638
0.01,1233.17,48733.4,0.0129663
0,1212.19,48733.3,0.0129643
0,1155.26,48731.1,0.0129573
0.05,1225.4,48725.9,0.0129658
0.05,1219.6,48743.7,0.0129665
0.01,1216.29,48831.9,0.0129868
0.01,1237.23,48736.5,0.0129665
0,1214.81,48768.9,0.012968
0.03,1225.09,48734.3,0.0129669
0,1207.85,48734.3,0.0129629
0,1204.07,48733.5,0.0129626
0.01,1211.53,48740.1,0.0129646
0.18,1223.61,48809.2,0.0129847
0.08,1226.84,48742.5,0.0129681
0.03,1206.48,48742.6,0.0129655
0.04,1205.41,48737.3,0.0129636
0,1215.74,48734.4,0.0129639
0,1226,48742.6,0.0129666
0,1217.29,48727.9,0.0129639
0,1229.84,49000.2,0.0130292
0,1228.93,48731.4,0.012964
0.01,1212.63,48738.2,0.012965
0.02,1235.76,48745.4,0.0129678
0.02,1208.46,48742,0.0129647
0.11,1205.04,48739.5,0.0129639
0,1231.91,48739.7,0.0129673
0.05,1236.39,48817,0.0129873
0.05,1226.81,48735.6,0.012966
0.05,1212.1,48740.6,0.0129645
0,1216.86,48740.8,0.0129657
0,1211.17,48739.6,0.0129644
0.08,1199.23,48747.4,0.0129635
0.02,1209.12,48735.5,0.0129631
0.1,1216,48808.2,0.012984
0.02,1202.21,48735.7,0.0129631
0.01,1254.55,48761.7,0.0129722
0,1237.99,48733.7,0.0129663
0.02,1230.09,48734.7,0.012965
0,1217.22,48738.6,0.0129657
0,1233.33,48739.1,0.0129685
0.46,1207.29,48755.4,0.0129677
0.08,1213.74,48732.8,0.0129644
0.04,1203.27,48732.7,0.0129628
0,1213.08,48738,0.0129643
0.02,1212.14,48739,0.012965
0.01,1218.78,48725.5,0.0129635
0,1223,48732.4,0.0129648
0,1239.83,48733.5,0.0129665
0,1218.75,48827.6,0.0129873
0.01,1243.11,48738.9,0.0129684
0.01,1211.12,48731.4,0.0129641
0.02,1202.39,48734.8,0.0129619
0,1215.14,48723.9,0.012963
0.03,1197.8,48744.3,0.0129634
0.05,1210.67,48737.8,0.0129639
0.07,1218.1,48846.7,0.0129893
0.02,1224.21,48733.8,0.0129651
0.04,1202.48,48731.3,0.012962
0,1217.11,48726.1,0.0129638
0.02,1223.52,48730.5,0.0129645
0,1223.2,48741.3,0.0129664
0,1207.95,48737.8,0.0129628
0,1229.66,49213.3,0.0130542
0.1,1219.07,48729.2,0.0129642
0.01,1219.45,48720.9,0.0129642
0.02,1225.14,48735.8,0.0129657
0,1214.87,48735.3,0.0129651
0.01,1235.82,48735.6,0.0129664
0.02,1232.03,48735,0.0129666
0,1217.56,48814.3,0.0129849
0,1206.82,48731.3,0.012963
0,1211.59,48745.3,0.0129654
0.01,1218.23,48748.4,0.0129655
0,1220.64,48731.2,0.0129636
0,1212,48737.8,0.0129636
0,1212.65,48743.1,0.0129649
0.03,1212.37,48819.9,0.0129839
0.03,1226.78,48736.9,0.0129672
0.09,1228.38,48734.2,0.012965
0,1212.49,48744.7,0.0129651
0.03,1216.2,48734.6,0.0129647
0,1207.65,48728.6,0.0129644
0.03,1203.26,48741.8,0.0129627
0.01,1210.46,48921.4,0.0130112
0.05,1226.22,48741.5,0.0129675
0,1233.72,48735.4,0.0129679
0.05,1208.69,48734.5,0.0129634
0,1224.76,48735.7,0.0129664
0.04,1204.65,48729.3,0.012962
0.02,1232.96,48737.5,0.0129678
0,1232.79,48863.5,0.0129922
0,1208.42,48735.6,0.0129642
0,1224.88,48718.1,0.012964
0.01,1222.86,48735.6,0.0129642
0.06,1221.45,48716.6,0.0129626
0,1212.58,48737.9,0.012965
0.01,1224.71,48735.8,0.0129659
0.03,1204.22,48736.2,0.012963
0.03,1211.49,48731.4,0.0129632
0.02,1235.96,48728.4,0.0129654
0,1223.79,48743,0.0129672
0.05,1197.06,48750.8,0.0129637
0.09,1221.24,48734.3,0.0129677
0.01,1211.37,48739.6,0.0129637
0,1210.47,48731.8,0.0129636
