rate_hits,cycles_leak,cycles_decode,total_time
0.97,1781.17,94484.9,0.010713
0.15,1787.28,94593.6,0.0107253
0.22,1779.92,94592.8,0.0107244
0.99,1790.36,94561.1,0.0107214
0.34,1786.21,94538.7,0.010719
1,1786.18,94581.7,0.0107232
0.22,1796.23,94670.4,0.0107353
0.27,1800.23,94704.1,0.0107391
0.81,1784.44,94645.9,0.0107308
1,1785.02,94689.6,0.0107351
0.71,1780.24,94631.8,0.0107288
1,1794.6,94702.9,0.0107376
0.83,1787.96,94743.1,0.010742
0.99,1785.19,94769.1,0.0107438
0.22,1786.4,94672.8,0.0107339
1,1789.43,94680.6,0.0107345
1,1793.36,94735.6,0.0107411
1,1788.68,94712.6,0.0107379
1,1795.58,94668.2,0.0107338
1,1781.53,94659,0.0107315
1,1786.72,94652,0.010731
0.83,1778.53,94719.5,0.0107383
0.27,1782.6,94754.3,0.0107426
0.89,1783.93,94643,0.0107304
1,1807.61,94680.4,0.0107366
0.25,1785.97,94667.5,0.0107338
1,1788.93,94667.9,0.010733
1,1783.66,94666.4,0.0107323
0.27,1778.69,94701.6,0.0107363
1,1789.58,94705,0.0107372
0.83,1785.91,94593.6,0.0107256
0.23,1782.92,94719,0.0107387
0.87,1792.43,94616.6,0.0107289
0.32,1834.61,94740.2,0.010747
0.23,1782.95,94669.7,0.0107333
1,1785.39,94675,0.0107334
0.9,1812.48,94676.6,0.0107366
0.26,1792.55,94629.4,0.0107298
0.22,1789.15,94665.2,0.0107335
0.52,1792.38,94622.3,0.0107295
0.16,1784.09,94659.6,0.0107322
0.82,1802.43,94645.4,0.0107328
0.99,1788.87,94620,0.0107278
0.34,1792.03,94591.3,0.0107255
1,1796.02,94622.1,0.0107287
1,1789.86,94637.5,0.0107298
0.99,1799,94558.5,0.0107221
1,1785.27,94615.3,0.0107267
0.91,1777.98,94624.9,0.0107282
0.25,1782.42,94652.3,0.0107312
1,1804.18,94708.7,0.0107393
1,1797.63,94562,0.0107223
0.93,1783.66,94577.7,0.0107231
0.65,1787.24,94571.5,0.0107222
0.17,1782.69,94680.3,0.0107344
0.54,1783.09,94594.8,0.010725
1,1778.88,94630.5,0.0107277
0.26,1781.69,94575.7,0.0107231
0.56,1829.24,94691.7,0.010741
0.83,1784.02,94632.2,0.0107292
0.89,1783.46,94583.7,0.0107238
0.32,1785.47,94573.4,0.0107228
0.76,1786.68,94628.6,0.0107292
0.48,1783.82,94653.7,0.0107316
0.34,1777.62,94627.4,0.0107279
1,1784.48,94596.3,0.0107245
1,1799.73,94606.3,0.0107273
0.38,1800.39,94587,0.0107265
1,1788.43,94562.5,0.0107213
1,1794.15,94568.2,0.0107225
0.34,1781.43,94524.5,0.0107175
1,1796.19,94511.5,0.0107165
0.25,1776.63,94631.7,0.0107283
1,1787.24,94522.2,0.0107166
0.76,1778.59,94540.2,0.0107184
0.87,1794.08,94640.8,0.0107314
1,1793.58,94633.3,0.0107297
1,1785.62,94687.9,0.010735
0.2,1777.76,94643.1,0.0107298
0.18,1786.05,94695.3,0.0107365
0.92,1790.46,94657.5,0.0107329
0.27,1784.49,94684.7,0.0107355
1,1784.32,94703.6,0.0107364
0.12,1789.4,94605.2,0.0107262
1,1844.68,94721,0.0107454
0.35,1795.25,94580.6,0.0107248
0.32,1782.74,94632.1,0.010729
1,1804.13,94631.1,0.0107307
0.17,1780.87,94633.8,0.0107294
1,1788.02,94656.5,0.0107316
0.82,1786.66,94681.5,0.010735
0.82,1787.82,94729.9,0.0107405
1,1801.39,94698.4,0.0107379
0.88,1783.85,94680.1,0.0107346
1,1785.99,94729.6,0.0107395
1,1787.69,94636.1,0.0107293
1,1795.5,94641.4,0.0107307
1,1784.11,94641.1,0.0107294
0.14,1777.58,94662.7,0.0107319
1,1795.02,94677.3,0.0107348
0.27,1783.22,94624.2,0.0107282
1,1805.19,94625.9,0.0107303
0.88,1783.58,94584.1,0.0107242
0.9,1779.72,94608.8,0.0107266
1,1788.47,94650.9,0.0107311
1,1788.44,94661.6,0.0107322
0.15,1782.81,94657.4,0.0107319
0.91,1781.72,94610.8,0.0107266
0.99,1793.95,94667.8,0.0107336
0.09,1827.86,94636,0.010734
0.22,1788.4,94617.2,0.010728
0.3,1778.67,94667,0.0107325
1,1791.89,94699.1,0.0107368
0.94,1781.6,94633.3,0.0107291
0.84,1784.5,94666.4,0.0107331
0.08,1780.74,94677.9,0.0107339
0.82,1784.47,94720.7,0.0107391
0.28,1775.26,94623.8,0.0107273
1,1801.68,94689.5,0.0107369
0.16,1779.63,94657.9,0.0107316
1,1791.05,94623.1,0.0107283
1,1787.76,94592.1,0.0107245
0.18,1781.82,94631.6,0.0107289
1,1790.46,94733.5,0.0107406
0.87,1790.34,94601.6,0.0107265
1,1791.05,94671.4,0.0107337
0.94,1799.99,94647.3,0.0107327
0.23,1786.99,94632,0.0107301
0.2,1782.66,94620.3,0.0107277
0.85,1782.77,94658.6,0.0107334
0.22,1780.77,94696.9,0.010736
1,1783.56,94687.6,0.0107346
0.99,1794.57,94653.2,0.010732
1,1779.03,94647.8,0.0107297
1,1791.37,94690.4,0.0107358
1,1849.54,94878.8,0.0107634
1,1793.33,94688.9,0.0107359
1,1791.79,94683.6,0.0107351
1,1787.92,94685.3,0.0107348
0.84,1785.03,94681.8,0.0107349
1,1781.44,94702.9,0.010736
0.4,1784.35,94735.7,0.0107408
0.9,1784.37,94655.9,0.0107318
1,1809.01,94707,0.0107396
0.99,1791.75,94654.5,0.0107319
1,1794.12,94694.9,0.0107366
0.86,1781.64,94703.6,0.0107373
1,1806.36,94692.7,0.0107378
1,1783.45,94753.9,0.0107419
1,1787.92,94673.3,0.0107335
0.86,1782.87,94677,0.0107341
0.87,1786.75,94675.2,0.0107343
0.86,1803.51,94575.8,0.0107253
1,1781.59,94604.4,0.0107251
0.25,1778.72,94670,0.0107328
0.39,1782.05,94605.8,0.010726
0.22,1779.21,94587.1,0.010724
1,1791.36,94549.6,0.0107201
1,1787.12,94587.4,0.0107238
1,1780.41,94597.6,0.0107242
0.98,1833.8,94608.8,0.0107317
0.44,1783.63,94546.4,0.0107201
1,1787.3,94555.3,0.0107204
1,1796.52,94648.7,0.0107317
1,1779.07,94637.4,0.0107289
1,1788.95,94730,0.0107399
0.19,1785.78,94745.6,0.010742
0.44,1778.34,94721,0.0107384
0.27,1783.14,94697,0.0107363
0.24,1830.61,94724.2,0.0107446
1,1786.1,94749,0.0107417
0.67,1828.13,94686.4,0.0107395
0.23,1780.4,94739,0.0107407
1,1796.49,94735.5,0.0107414
0.8,1786.07,94798.1,0.0107479
1,1791.25,94683.4,0.010735
1,1787.48,94697.6,0.0107362
1,1806.9,94695.8,0.0107382
0.29,1786.37,94668.8,0.0107335
0.34,1785.86,94628.3,0.010729
1,1786.77,94628.2,0.0107284
0.26,1780.75,94663.5,0.0107323
0.87,1790.19,94601,0.0107264
0.88,1783.98,94574.3,0.0107228
0.18,1784.72,94648.6,0.0107311
1,1793.81,94642.7,0.0107308
0.91,1793.65,94462.1,0.0107115
0.74,1783.58,94531,0.0107179
1,1793.08,94530.4,0.0107182
0.99,1788.66,94611.1,0.0107267
0.27,1783.97,94580.2,0.0107239
1,1788.44,94617,0.0107273
1,1778.9,94577.6,0.0107223
0.24,1782.41,94615.2,0.0107271
0.85,1797.47,94577.8,0.0107247
0.87,1782.41,94664.6,0.0107326
1,1781.22,94556.8,0.0107198
1,1782.11,94662,0.0107317
0.13,1788.25,94672.9,0.0107342
0.77,1777.91,94704.3,0.0107369
1,1783.16,94653.2,0.0107311
0.18,1779.29,94708.3,0.010737
0.93,1793.01,94609.1,0.0107277
0.31,1780.2,94684.1,0.0107346
0.79,1780.34,94664.3,0.0107329
0.72,1786.69,94610.9,0.0107271
0.98,1787.57,94638.8,0.0107297
1,1790.87,94661.7,0.0107325
0.26,1777.52,94595.1,0.0107243
0.88,1787.04,94612.7,0.0107274
0.21,1788.37,94564,0.0107221
0.79,1826.59,94637.1,0.0107347
1,1787.52,94614.7,0.0107269
1,1788.51,94708.9,0.0107375
1,1783.61,94653.3,0.0107308
0.24,1786.4,94638.3,0.0107301
1,1787.94,94766.7,0.0107438
0.89,1783.94,94708.2,0.0107378
0.71,1781.99,94689.2,0.0107353
0.99,1806.67,94767.1,0.0107462
0.28,1787.18,94707.2,0.0107383
0.31,1787.6,94754.2,0.0107431
0.75,1781.7,94661.4,0.0107322
0.4,1790.25,94756,0.0107437
1,1779.91,94710.5,0.0107368
1,1785.69,94690.9,0.0107352
0.97,1785.05,94692.5,0.010736
1,1799.13,94688.9,0.0107365
0.87,1794.79,94721,0.0107403
1,1797.83,94722.8,0.0107401
0.21,1786.94,94732,0.0107406
0.78,1785.72,94697.4,0.0107367
0.77,1777.03,94683.5,0.0107348
0.85,1785.21,94705.8,0.0107375
0.15,1788.26,94670.7,0.0107339
0.12,1784.16,94736.5,0.0107408
1,1842.11,94791,0.0107528
0.16,1783.93,94646.2,0.0107308
0.92,1782.9,94716.6,0.0107385
0.86,1781.08,94721,0.0107398
0.87,1786.9,94714.5,0.0107387
0.23,1788.57,94669.6,0.0107339
1,1794.24,94719.2,0.0107393
0.66,1778.46,94639.4,0.0107294
1,1797.49,94618.1,0.0107284
0.81,1797.93,94743.8,0.0107432
1,1781.86,94687.4,0.0107344
0.3,1781.1,94659.8,0.0107319
0.26,1775.68,94668,0.0107326
1,1794.42,94659.8,0.0107327
0.71,1779.65,94653.3,0.0107311
1,1791.63,94652.2,0.0107316
1,1786.41,94645.5,0.0107302
1,1802.31,94647.5,0.0107323
0.83,1781.7,94637.1,0.0107295
0.85,1787.56,94613.2,0.010728
0.9,1780.94,94659.1,0.0107319
0.22,1784.43,94652.5,0.0107315
1,1784.54,94698.5,0.010736
0.8,1784.59,94668.7,0.0107333
1,1793.12,94654.8,0.0107319
0.7,1784.97,94657.5,0.0107322
0.82,1819.72,94728.8,0.0107441
